50;3313;1296626;1296576;1293263
50;3384;1300010;1299960;1296576
50;72;1300082;1300032;1299960
50;2063;1302145;1302095;1300032
50;1151;1303296;1303246;1302095
50;943;1304239;1304189;1303246
50;2246;1306485;1306435;1304189
50;637;1307122;1307072;1306435
50;1503;1308625;1308575;1307072
50;2031;1310656;1310606;1308575
51;3688;1314344;1314293;1310605
51;53;1314397;1314346;1314293
51;2680;1317077;1317026;1314346
51;1785;1318862;1318811;1317026
51;1975;1320837;1320786;1318811
51;3511;1332348;1332297;1328786
51;3119;1335467;1335416;1332297
51;1742;1341209;1341158;1339416
51;3447;1344656;1344605;1341158
51;1265;1345921;1345870;1344605
52;3523;1349444;1349392;1345869
52;1671;1351115;1351063;1349392
52;1093;1352208;1352156;1351063
52;1257;1353465;1353413;1352156
52;2681;1356146;1356094;1353413
52;3560;1359706;1359654;1356094
52;542;1360248;1360196;1359654
52;3618;1363866;1363814;1360196
52;532;1364398;1364346;1363814
53;3761;1372159;1372106;1368345
53;25;1372184;1372131;1372106
53;2796;1378980;1378927;1376131
53;3523;1382503;1382450;1378927
53;404;1382907;1382854;1382450
54;3358;1390265;1390211;1386853
54;2236;1392501;1392447;1390211
54;2090;1394591;1394537;1392447
54;1738;1396329;1396275;1394537
54;2850;1399179;1399125;1396275
54;1440;1400619;1400565;1399125
54;2273;1406892;1406838;1404565
54;3791;1410683;1410629;1406838
54;1178;1411861;1411807;1410629
54;1399;1413260;1413206;1411807
54;96;1413356;1413302;1413206
54;1702;1415058;1415004;1413302
55;3934;1418992;1418937;1415003
55;423;1419415;1419360;1418937
55;3778;1427193;1427138;1423360
55;1751;1428944;1428889;1427138
55;3137;1432081;1432026;1428889
55;3025;1443106;1443051;1440026
55;2826;1449932;1449877;1447051
55;1896;1451828;1451773;1449877
55;2462;1454290;1454235;1451773
55;2962;1457252;1457197;1454235
55;2843;1460095;1460040;1457197
56;477;1460572;1460516;1460039
56;2886;1463458;1463402;1460516
56;1278;1464736;1464680;1463402
56;3089;1467825;1467769;1464680
56;972;1468797;1468741;1467769
56;3332;1476129;1476073;1472741
56;1372;1477501;1477445;1476073
56;3448;1480949;1480893;1477445
56;3880;1484829;1484773;1480893
57;2195;1487024;1486967;1484772
57;2199;1489223;1489166;1486967
57;1506;1490729;1490672;1489166
57;1386;1492115;1492058;1490672
57;2423;1494538;1494481;1492058
57;137;1494675;1494618;1494481
57;1544;1496219;1496162;1494618
57;1543;1497762;1497705;1496162
57;3646;1501408;1501351;1497705
57;1451;1502859;1502802;1501351
57;401;1503260;1503203;1502802
57;1187;1504447;1504390;1503203
57;1475;1505922;1505865;1504390
58;3200;1513122;1513064;1509864
58;3460;1516582;1516524;1513064
58;1263;1521845;1521787;1520524
58;894;1522739;1522681;1521787
58;2604;1525343;1525285;1522681
58;1281;1526624;1526566;1525285
59;3554;1530178;1530119;1526565
59;2805;1532983;1532924;1530119
59;813;1533796;1533737;1532924
59;1228;1535024;1534965;1533737
59;2676;1537700;1537641;1534965
59;2324;1540024;1539965;1537641
59;733;1540757;1540698;1539965
59;3432;1544189;1544130;1540698
59;1485;1545674;1545615;1544130
59;647;1546321;1546262;1545615
59;3974;1550295;1550236;1546262
59;3561;1553856;1553797;1550236
60;1870;1559726;1559666;1557796
60;753;1564479;1564419;1563666
60;3171;1567650;1567590;1564419
60;3764;1571414;1571354;1567590
60;3984;1579398;1579338;1575354
60;2551;1581949;1581889;1579338
60;1163;1583112;1583052;1581889
61;1101;1584213;1584152;1583051
61;3540;1587753;1587692;1584152
61;1502;1589255;1589194;1587692
61;484;1589739;1589678;1589194
61;3205;1592944;1592883;1589678
61;3167;1596111;1596050;1592883
61;100;1596211;1596150;1596050
61;2078;1598289;1598228;1596150
61;3875;1602164;1602103;1598228
61;2600;1604764;1604703;1602103
62;1000;1605764;1605702;1604702
62;1430;1607194;1607132;1605702
62;454;1607648;1607586;1607132
62;2136;1609784;1609722;1607586
62;2447;1612231;1612169;1609722
62;3376;1615607;1615545;1612169
62;687;1616294;1616232;1615545
62;1119;1617413;1617351;1616232
62;662;1618075;1618013;1617351
62;1981;1620056;1619994;1618013
62;430;1620486;1620424;1619994
62;2014;1622500;1622438;1620424
63;1579;1624079;1624016;1622437
63;2162;1626241;1626178;1624016
63;1823;1636064;1636001;1634178
63;695;1636759;1636696;1636001
63;3037;1639796;1639733;1636696
63;1741;1641537;1641474;1639733
63;1058;1642595;1642532;1641474
63;75;1642670;1642607;1642532
63;1632;1644302;1644239;1642607
64;1919;1646221;1646157;1644238
64;658;1650879;1650815;1650157
64;1632;1652511;1652447;1650815
64;1991;1658502;1658438;1656447
64;3919;1662421;1662357;1658438
64;1183;1663604;1663540;1662357
64;1522;1669126;1669062;1667540
64;3964;1673090;1673026;1669062
65;2338;1675428;1675363;1673025
65;3990;1691418;1691353;1687363
65;686;1692104;1692039;1691353
65;2932;1695036;1694971;1692039
65;1722;1696758;1696693;1694971
65;1339;1698097;1698032;1696693
65;1882;1703979;1703914;1702032
65;2732;1706711;1706646;1703914
65;2837;1709548;1709483;1706646
65;1007;1710555;1710490;1709483
66;1980;1712535;1712469;1710489
66;241;1712776;1712710;1712469
66;734;1717510;1717444;1716710
66;650;1718160;1718094;1717444
66;575;1718735;1718669;1718094
66;182;1722917;1722851;1722669
66;1144;1724061;1723995;1722851
67;745;1724806;1724739;1723994
67;3081;1727887;1727820;1724739
67;176;1728063;1727996;1727820
67;1897;1729960;1729893;1727996
67;1377;1731337;1731270;1729893
67;1531;1732868;1732801;1731270
68;2110;1734978;1734910;1732800
68;1933;1740911;1740843;1738910
68;1871;1742782;1742714;1740843
68;102;1742884;1742816;1742714
68;2135;1749019;1748951;1746816
68;993;1750012;1749944;1748951
68;1410;1751422;1751354;1749944
68;4000;1755422;1755354;1751354
69;1308;1756730;1756661;1755353
69;3744;1760474;1760405;1756661
69;3115;1763589;1763520;1760405
69;2478;1770067;1769998;1767520
69;159;1774226;1774157;1773998
69;2486;1784712;1784643;1782157
70;594;1785306;1785236;1784642
70;3746;1789052;1788982;1785236
70;3809;1792861;1792791;1788982
70;739;1797600;1797530;1796791
70;277;1801877;1801807;1801530
70;1489;1803366;1803296;1801807
70;553;1803919;1803849;1803296
70;1708;1805627;1805557;1803849
71;2651;1808278;1808207;1805556
71;2145;1814423;1814352;1812207
71;2821;1817244;1817173;1814352
71;18;1817262;1817191;1817173
71;1427;1818689;1818618;1817191
71;754;1819443;1819372;1818618
71;1957;1821400;1821329;1819372
72;3087;1828487;1828415;1825328
72;226;1828713;1828641;1828415
72;803;1833516;1833444;1832641
73;3413;1852929;1852856;1849443
73;2408;1855337;1855264;1852856
73;2157;1861494;1861421;1859264
73;613;1862107;1862034;1861421
73;1398;1863505;1863432;1862034
73;2964;1866469;1866396;1863432
73;3922;1870391;1870318;1866396
73;2684;1877075;1877002;1874318
73;1254;1882329;1882256;1881002
74;1289;1887618;1887544;1886255
74;2918;1890536;1890462;1887544
74;294;1890830;1890756;1890462
74;2530;1897360;1897286;1894756
74;119;1901479;1901405;1901286
74;573;1902052;1901978;1901405
74;1047;1903099;1903025;1901978
75;1261;1904360;1904285;1903024
75;104;1908464;1908389;1908285
75;2393;1910857;1910782;1908389
75;3527;1914384;1914309;1910782
75;3848;1918232;1918157;1914309
75;3600;1921832;1921757;1918157
75;2479;1924311;1924236;1921757
75;1408;1929719;1929644;1928236
75;3266;1932985;1932910;1929644
76;2767;1943752;1943676;1940909
76;3941;1947693;1947617;1943676
76;3657;1951350;1951274;1947617
76;2028;1953378;1953302;1951274
76;795;1954173;1954097;1953302
76;2872;1957045;1956969;1954097
76;894;1957939;1957863;1956969
76;2484;1960423;1960347;1957863
76;3535;1963958;1963882;1960347
76;887;1964845;1964769;1963882
77;2067;1966912;1966835;1964768
