1;33;934;933;900
8;38;8572;8564;8526
11;43;12015;12004;11961
14;35;14450;14436;14401
15;16;16166;16151;16135
18;100;20466;20448;20348
22;10;25276;25254;25244
23;20;25596;25573;25553
29;65;32661;32632;32567
35;16;38977;38942;38926
40;43;43120;43080;43037
45;48;47568;47523;47475
47;1;50169;50122;50121
50;72;54041;53991;53919
51;53;54894;54843;54790
53;25;57119;57066;57041
54;96;58815;58761;58665
61;100;66415;66354;66254
63;75;68890;68827;68752
71;18;76408;76337;76319
78;95;83203;83125;83030
81;90;86093;86012;85922
98;75;101568;101470;101395
112;38;116106;115994;115956
117;37;120843;120726;120689
123;49;127092;126969;126920
125;35;129127;129002;128967
127;28;132155;132028;132000
139;24;144079;143940;143916
141;23;146502;146361;146338
143;98;147800;147657;147559
159;49;164549;164390;164341
163;13;168662;168499;168486
174;71;180233;180059;179988
182;19;189252;189070;189051
186;33;192285;192099;192066
189;16;195301;195112;195096
195;56;201157;200962;200906
201;20;208177;207976;207956
201;38;208215;208014;207976
204;64;210879;210675;210611
206;89;211968;211762;211673
215;16;217984;217769;217753
222;45;225329;225107;225062
225;73;228802;228577;228504
227;5;230407;230180;230175
231;93;236000;235769;235676
242;36;247536;247294;247258
264;4;268840;268576;268572
274;31;278671;278397;278366
276;83;281054;280778;280695
278;51;282605;282327;282276
282;32;287537;287255;287223
290;56;294693;294403;294347
292;12;296405;296113;296101
293;29;296934;296641;296612
302;75;304909;304607;304532
305;12;308021;307716;307704
306;51;309472;309166;309115
312;25;314597;314285;314260
323;59;325656;325333;325274
327;89;330445;330118;330029
333;9;337054;336721;336712
334;91;338745;338411;338320
341;57;346402;346061;346004
342;92;346794;346452;346360
349;50;354844;354495;354445
356;67;362411;362055;361988
357;5;362616;362259;362254
357;8;362824;362467;362459
358;24;363548;363190;363166
377;100;382948;382571;382471
386;42;393190;392804;392762
386;99;393689;393303;393204
390;11;396900;396510;396499
391;95;398595;398204;398109
392;48;399443;399051;399003
399;9;405552;405153;405144
401;10;407062;406661;406651
417;88;423250;422833;422745
436;44;442194;441758;441714
438;77;443971;443533;443456
467;8;472479;472012;472004
469;65;474944;474475;474410
485;30;489474;488989;488959
486;85;491159;490673;490588
493;67;498626;498133;498066
494;59;499285;498791;498732
498;19;503804;503306;503287
505;23;510627;510122;510099
507;66;511893;511386;511320
512;89;517582;517070;516981
516;45;522127;521611;521566
518;77;524504;523986;523909
522;91;527295;526773;526682
530;18;536913;536383;536365
533;35;539248;538715;538680
535;70;542718;542183;542113
543;17;548735;548192;548175
547;14;551549;551002;550988
547;98;552147;551600;551502
552;83;556130;555578;555495
554;93;558023;557469;557376
558;30;562453;561895;561865
564;23;569076;568512;568489
567;46;571522;570955;570909
568;99;572621;572053;571954
568;49;573070;572502;572453
569;62;573632;573063;573001
570;1;574333;573763;573762
576;39;580172;579596;579557
576;52;580724;580148;580096
581;47;586271;585690;585643
599;82;603453;602854;602772
605;72;608425;607820;607748
605;40;608565;607960;607920
607;17;610282;609675;609658
617;16;621898;621281;621265
620;97;623995;623375;623278
620;84;624279;623659;623575
625;46;628925;628300;628254
628;36;630761;630133;630097
630;70;632331;631701;631631
638;78;639609;638971;638893
646;25;646134;645488;645463
658;29;657663;657005;656976
658;60;657823;657165;657105
671;93;673216;672545;672452
677;13;678329;677652;677639
683;71;685500;684817;684746
692;25;692925;692233;692208
702;96;704021;703319;703223
703;62;705383;704680;704618
707;91;709874;709167;709076
710;42;712416;711706;711664
710;67;712583;711873;711806
719;71;719854;719135;719064
721;90;722144;721423;721333
722;74;722518;721796;721722
730;98;731216;730486;730388
743;100;744716;743973;743873
759;96;763712;762953;762857
768;78;772190;771422;771344
770;51;775041;774271;774220
771;9;775150;774379;774370
775;28;779378;778603;778575
778;36;781614;780836;780800
793;81;795195;794402;794321
793;17;795912;795119;795102
799;40;800852;800053;800013
802;79;802931;802129;802050
802;74;803205;802403;802329
819;43;820548;819729;819686
830;91;831539;830709;830618
831;72;832911;832080;832008
833;49;834860;834027;833978
835;81;836841;836006;835925
839;10;840751;839912;839902
839;53;841704;840865;840812
843;4;845108;844265;844261
846;73;847681;846835;846762
848;7;849588;848740;848733
851;90;852378;851527;851437
854;34;855712;854858;854824
855;9;857221;856366;856357
858;51;860172;859314;859263
859;89;860661;859802;859713
873;63;874824;873951;873888
875;52;876676;875801;875749
878;63;880339;879461;879398
896;98;897537;896641;896543
907;12;909449;908542;908530
914;80;916929;916015;915935
918;30;921359;920441;920411
927;23;931682;930755;930732
938;73;942355;941417;941344
939;82;942737;941798;941716
939;4;943341;942402;942398
942;44;947285;946343;946299
945;42;950727;949782;949740
950;64;956191;955241;955177
958;10;963501;962543;962533
963;25;968626;967663;967638
964;59;969585;968621;968562
976;89;981274;980298;980209
977;96;982770;981793;981697
979;66;983736;982757;982691
984;50;987886;986902;986852
987;81;991067;990080;989999
994;48;996515;995521;995473
1002;65;1004580;1003578;1003513
1012;51;1014031;1013019;1012968
1021;12;1021743;1020722;1020710
1022;30;1021973;1020951;1020921
1032;15;1032088;1031056;1031041
1034;63;1034051;1033017;1032954
1039;47;1040298;1039259;1039212
1042;28;1043826;1042784;1042756
1050;67;1051093;1050043;1049976
1050;13;1051106;1050056;1050043
1054;36;1055242;1054188;1054152
1060;13;1060355;1059295;1059282
1069;100;1069155;1068086;1067986
1070;35;1070090;1069020;1068985
1070;58;1070148;1069078;1069020
1070;38;1070186;1069116;1069078
1076;96;1076182;1075106;1075010
1079;38;1079120;1078041;1078003
1101;28;1100748;1099647;1099619
1112;91;1110039;1108927;1108836
1135;34;1130173;1129038;1129004
1137;29;1132602;1131465;1131436
1138;7;1133509;1132371;1132364
1138;47;1133856;1132718;1132671
1153;68;1149424;1148271;1148203
1156;2;1153426;1152270;1152268
1158;68;1155894;1154736;1154668
1160;47;1157441;1156281;1156234
1164;1;1160642;1159478;1159477
1170;86;1165628;1164458;1164372
1171;51;1166379;1165208;1165157
1174;39;1169418;1168244;1168205
1194;12;1189930;1188736;1188724
1199;25;1194355;1193156;1193131
1200;92;1195647;1194447;1194355
1202;45;1196392;1195190;1195145
1208;35;1202027;1200819;1200784
1211;19;1204746;1203535;1203516
1213;99;1207145;1205932;1205833
1213;25;1207370;1206157;1206132
1215;99;1209169;1207954;1207855
1216;88;1209957;1208741;1208653
1217;49;1210506;1209289;1209240
1223;71;1217177;1215954;1215883
1224;86;1218163;1216939;1216853
1229;49;1222912;1221683;1221634
1232;96;1226708;1225476;1225380
1233;34;1227342;1226109;1226075
1235;6;1229048;1227813;1227807
1236;51;1230199;1228963;1228912
1250;60;1242659;1241409;1241349
1254;14;1247473;1246219;1246205
1254;82;1248455;1247201;1247119
1260;68;1253623;1252363;1252295
1262;54;1255377;1254115;1254061
1266;26;1258803;1257537;1257511
1266;60;1259463;1258197;1258137
1270;11;1264674;1263404;1263393
1277;59;1270833;1269556;1269497
1279;54;1273087;1271808;1271754
1284;27;1279014;1277730;1277703
1285;41;1279455;1278170;1278129
1292;59;1286714;1285422;1285363
1293;43;1287657;1286364;1286321
1293;79;1287936;1286643;1286564
1299;90;1292726;1291427;1291337
1300;28;1294254;1292954;1292926
1305;8;1297362;1296057;1296049
1310;9;1301071;1299761;1299752
1314;27;1306398;1305084;1305057
1319;44;1311842;1310523;1310479
1322;23;1313965;1312643;1312620
1334;29;1324794;1323460;1323431
1334;77;1325071;1323737;1323660
1340;6;1331877;1330537;1330531
1349;66;1340543;1339194;1339128
1356;63;1347606;1346250;1346187
1363;67;1354073;1352710;1352643
1371;55;1364028;1362657;1362602
1373;87;1366515;1365142;1365055
1394;35;1386450;1385056;1385021
1394;20;1387170;1385776;1385756
1395;41;1388211;1386816;1386775
1399;57;1390968;1389569;1389512
1404;34;1396002;1394598;1394564
1404;84;1396486;1395082;1394998
1407;17;1399303;1397896;1397879
1410;63;1401466;1400056;1399993
1410;73;1401939;1400529;1400456
1412;10;1404749;1403337;1403327
1413;54;1405503;1404090;1404036
1416;61;1407964;1406548;1406487
1416;47;1408011;1406595;1406548
1423;81;1413592;1412169;1412088
1429;10;1420602;1419173;1419163
1430;81;1422183;1420753;1420672
1439;39;1430322;1428883;1428844
1447;81;1439103;1437656;1437575
1450;48;1441851;1440401;1440353
1450;18;1442469;1441019;1441001
1451;13;1443882;1442431;1442418
1459;71;1450553;1449094;1449023
1465;39;1456592;1455127;1455088
1465;10;1456602;1455137;1455127
1474;86;1466388;1464914;1464828
1475;74;1467862;1466387;1466313
1475;88;1468150;1466675;1466587
1487;93;1479743;1478256;1478163
1489;41;1481584;1480095;1480054
1502;43;1495727;1494225;1494182
1506;92;1500119;1498613;1498521
1514;38;1507557;1506043;1506005
1518;23;1511880;1510362;1510339
1520;62;1515242;1513722;1513660
1523;83;1517625;1516102;1516019
1538;71;1535796;1534258;1534187
1542;99;1540595;1539053;1538954
1547;59;1545054;1543507;1543448
1549;28;1547982;1546433;1546405
1551;69;1549951;1548400;1548331
1551;19;1550370;1548819;1548800
1558;26;1558096;1556538;1556512
1564;86;1564782;1563218;1563132
1567;70;1567652;1566085;1566015
1578;76;1576028;1574450;1574374
